Series,scenario,region,LandLeaf,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,Units
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,Soybean_MissouriR_IRR_hi,-0.292754,-0.297516,-0.301661,-0.30527,-0.308411,-0.311146,-0.284392,-0.261101,-0.240826,-0.223175,-0.207808,-0.197413,-0.188364,-0.180486,-0.173628,-0.167658,-0.15494,-0.143869,-0.13423,-0.12584,-0.118535,-0.104062,-0.0914628,-0.0804944,-0.0709458,-0.0626333,-0.0498814,-0.0387803,-0.0291162,-0.0207031,-0.013379,-0.00541447,0.00151909,0.0075551,0.0128098,0.0173842,0.0264816,0.0344013,0.0412958,0.0472979,0.0525229,0.0295442,0.00954002,-0.00787461,-0.0230349,-0.0362328,-0.0445269,-0.0517475,-0.0580333,-0.0635054,-0.0682692,-0.0594318,-0.0517383,-0.0450408,-0.0392103,-0.0341346,-0.0297159,-0.0258692,-0.0225204,-0.0196052,-0.0170673,-0.0148579,-0.0129346,-0.0112602,-0.00980258,-0.00853364,-0.00742897,-0.00646729,-0.00563011,-0.00490129,-0.00426682,-0.00371448,-0.00323365,-0.00281505,-0.00245065,-0.00213341,-0.00185724,-0.00161682,-0.00140753,-0.00122532,-0.00106671,-9.29E-04,-8.08E-04,-7.04E-04,-6.13E-04,-5.33E-04,-4.64E-04,-4.04E-04,-3.52E-04,-3.06E-04,-2.67E-04,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,Soybean_MissouriR_IRR_lo,-0.292754,-0.297516,-0.301661,-0.30527,-0.308411,-0.311146,-0.284127,-0.260606,-0.24013,-0.222304,-0.206786,-0.190528,-0.176375,-0.164053,-0.153327,-0.143989,-0.131797,-0.121183,-0.111944,-0.1039,-0.0968975,-0.0874865,-0.0792937,-0.0721615,-0.0659525,-0.0605473,-0.055467,-0.0510444,-0.0471943,-0.0438425,-0.0409247,-0.0363196,-0.0323107,-0.0288208,-0.0257826,-0.0231377,-0.0176436,-0.0128608,-0.00869711,-0.0050724,-0.0019169,-0.00762031,-0.0125854,-0.0169078,-0.0206706,-0.0239464,-0.0232872,-0.0227134,-0.0222138,-0.0217789,-0.0214003,-0.0186301,-0.0162184,-0.014119,-0.0122913,-0.0107002,-0.00931504,-0.00810921,-0.00705948,-0.00614563,-0.00535008,-0.00465752,-0.00405461,-0.00352974,-0.00307282,-0.00267504,-0.00232876,-0.0020273,-0.00176487,-0.00153641,-0.00133752,-0.00116438,-0.00101365,-8.82E-04,-7.68E-04,-6.69E-04,-5.82E-04,-5.07E-04,-4.41E-04,-3.84E-04,-3.34E-04,-2.91E-04,-2.53E-04,-2.21E-04,-1.92E-04,-1.67E-04,-1.46E-04,-1.27E-04,-1.10E-04,-9.60E-05,-8.36E-05,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,Soybean_MissouriR_RFD_hi,-1.99592,-2.02838,-2.05664,-2.08125,-2.10267,-2.12131,-2.15185,-2.17843,-2.20158,-2.22173,-2.23927,-2.28222,-2.31962,-2.35217,-2.38052,-2.40519,-2.37606,-2.3507,-2.32863,-2.30941,-2.29268,-2.2993,-2.30507,-2.31009,-2.31446,-2.31826,-2.27346,-2.23446,-2.20051,-2.17095,-2.14522,-2.09157,-2.04486,-2.0042,-1.96881,-1.93799,-1.84494,-1.76393,-1.69341,-1.63202,-1.57857,-1.53763,-1.50198,-1.47095,-1.44393,-1.42041,-1.37099,-1.32796,-1.2905,-1.25789,-1.2295,-1.07034,-0.931789,-0.811169,-0.706164,-0.614751,-0.535172,-0.465894,-0.405585,-0.353082,-0.307376,-0.267586,-0.232947,-0.202792,-0.176541,-0.153688,-0.133793,-0.116474,-0.101396,-0.0882705,-0.0768439,-0.0668965,-0.0582368,-0.0506981,-0.0441352,-0.038422,-0.0334483,-0.0291184,-0.025349,-0.0220676,-0.019211,-0.0167241,-0.0145592,-0.0126745,-0.0110338,-0.00960549,-0.00836206,-0.0072796,-0.00633726,-0.0055169,-0.00480274,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,Soybean_MissouriR_RFD_lo,-1.99592,-2.02838,-2.05664,-2.08125,-2.10267,-2.12131,-1.99219,-1.87978,-1.78192,-1.69674,-1.62257,-1.53352,-1.45599,-1.38849,-1.32974,-1.27859,-1.2017,-1.13477,-1.07651,-1.02578,-0.981625,-0.933963,-0.892469,-0.856348,-0.824902,-0.797527,-0.757918,-0.723437,-0.693419,-0.667287,-0.644538,-0.612827,-0.585221,-0.561189,-0.540268,-0.522055,-0.481322,-0.445862,-0.414993,-0.388119,-0.364724,-0.347566,-0.33263,-0.319627,-0.308307,-0.298452,-0.263954,-0.233922,-0.207778,-0.185017,-0.165203,-0.143818,-0.125201,-0.108994,-0.0948845,-0.0826017,-0.071909,-0.0626004,-0.0544968,-0.0474422,-0.0413009,-0.0359545,-0.0313002,-0.0272484,-0.0237211,-0.0206504,-0.0179772,-0.0156501,-0.0136242,-0.0118606,-0.0103252,-0.00898862,-0.00782505,-0.0068121,-0.00593028,-0.00516261,-0.00449431,-0.00391253,-0.00340605,-0.00296514,-0.0025813,-0.00224716,-0.00195626,-0.00170303,-0.00148257,-0.00129065,-0.00112358,-9.78E-04,-8.52E-04,-7.41E-04,-6.45E-04,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,SugarCrop_MissouriR_IRR_hi,0.0161177,0.013724,0.0116401,0.009826,0.00824672,0.00687188,0.007101,0.00730046,0.0074741,0.00762527,0.00775686,0.00806188,0.00832741,0.00855857,0.0087598,0.00893499,0.00925087,0.00952585,0.00976524,0.00997365,0.0101551,0.00557084,0.00158004,-0.00189415,-0.00491861,-0.00755156,-0.0103078,-0.0127072,-0.014796,-0.0166145,-0.0181975,-0.0197052,-0.0210178,-0.0221605,-0.0231552,-0.0240212,-0.0247588,-0.0254009,-0.0259599,-0.0264465,-0.0268702,-0.0249267,-0.0232348,-0.0217619,-0.0204797,-0.0193635,-0.0182155,-0.0172162,-0.0163462,-0.0155888,-0.0149295,-0.0129969,-0.0113144,-0.00984979,-0.00857474,-0.00746474,-0.00649844,-0.00565722,-0.00492489,-0.00428737,-0.00373237,-0.00324922,-0.00282861,-0.00246245,-0.00214368,-0.00186619,-0.00162461,-0.0014143,-0.00123122,-0.00107184,-9.33E-04,-8.12E-04,-7.07E-04,-6.16E-04,-5.36E-04,-4.67E-04,-4.06E-04,-3.54E-04,-3.08E-04,-2.68E-04,-2.33E-04,-2.03E-04,-1.77E-04,-1.54E-04,-1.34E-04,-1.17E-04,-1.02E-04,-8.84E-05,-7.70E-05,-6.70E-05,-5.83E-05,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,SugarCrop_MissouriR_IRR_lo,0.0161177,0.013724,0.0116401,0.009826,0.00824672,0.00687188,0.00682041,0.0067756,0.00673659,0.00670264,0.00667307,0.00692632,0.00714678,0.0073387,0.00750577,0.00765122,0.00783928,0.00800298,0.0081455,0.00826957,0.00837758,0.00444223,0.00101632,-0.00196612,-0.00456248,-0.00682274,-0.00762946,-0.00833175,-0.00894313,-0.00947536,-0.0099387,-0.0103153,-0.0106431,-0.0109285,-0.0111769,-0.0113932,-0.0114852,-0.0115652,-0.0116349,-0.0116956,-0.0117484,-0.0105573,-0.00952032,-0.00861759,-0.00783172,-0.00714758,-0.00647258,-0.00588496,-0.00537341,-0.00492808,-0.00454039,-0.00395264,-0.00344097,-0.00299554,-0.00260777,-0.0022702,-0.00197632,-0.00172049,-0.00149777,-0.00130389,-0.0011351,-9.88E-04,-8.60E-04,-7.49E-04,-6.52E-04,-5.68E-04,-4.94E-04,-4.30E-04,-3.74E-04,-3.26E-04,-2.84E-04,-2.47E-04,-2.15E-04,-1.87E-04,-1.63E-04,-1.42E-04,-1.24E-04,-1.08E-04,-9.36E-05,-8.15E-05,-7.09E-05,-6.18E-05,-5.38E-05,-4.68E-05,-4.07E-05,-3.55E-05,-3.09E-05,-2.69E-05,-2.34E-05,-2.04E-05,-1.77E-05,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,SugarCrop_MissouriR_RFD_hi,0.00489166,0.00416516,0.0035327,0.00298211,0.0025028,0.00208553,0.00214726,0.002201,0.00224778,0.00228851,0.00232396,0.00241112,0.002487,0.00255306,0.00261057,0.00266063,0.00275404,0.00283536,0.00290615,0.00296778,0.00302143,0.00162961,4.18E-04,-6.37E-04,-0.00155511,-0.0023545,-0.00319068,-0.00391862,-0.00455233,-0.005104,-0.00558426,-0.00604143,-0.00643942,-0.00678589,-0.00708751,-0.00735009,-0.0075735,-0.00776799,-0.0079373,-0.00808469,-0.00821301,-0.00762613,-0.00711523,-0.00667046,-0.00628326,-0.00594619,-0.00560314,-0.0053045,-0.00504452,-0.00481819,-0.00462116,-0.00402295,-0.00350219,-0.00304883,-0.00265416,-0.00231058,-0.00201148,-0.00175109,-0.00152441,-0.00132708,-0.00115529,-0.00100574,-8.76E-04,-7.62E-04,-6.64E-04,-5.78E-04,-5.03E-04,-4.38E-04,-3.81E-04,-3.32E-04,-2.89E-04,-2.51E-04,-2.19E-04,-1.91E-04,-1.66E-04,-1.44E-04,-1.26E-04,-1.09E-04,-9.53E-05,-8.29E-05,-7.22E-05,-6.29E-05,-5.47E-05,-4.76E-05,-4.15E-05,-3.61E-05,-3.14E-05,-2.74E-05,-2.38E-05,-2.07E-05,-1.81E-05,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,SugarCrop_MissouriR_RFD_lo,0.00489166,0.00416516,0.0035327,0.00298211,0.0025028,0.00208553,0.00206788,0.0020525,0.00203912,0.00202747,0.00201733,0.00209248,0.00215791,0.00221487,0.00226445,0.00230761,0.00236375,0.00241263,0.00245517,0.00249221,0.00252446,0.00133204,2.94E-04,-6.10E-04,-0.0013964,-0.00208126,-0.00232543,-0.00253798,-0.00272302,-0.00288411,-0.00302435,-0.00313786,-0.00323668,-0.00332271,-0.0033976,-0.0034628,-0.00349006,-0.00351379,-0.00353445,-0.00355244,-0.00356809,-0.00320729,-0.00289319,-0.00261975,-0.0023817,-0.00217447,-0.00197043,-0.0017928,-0.00163816,-0.00150354,-0.00138634,-0.00120688,-0.00105065,-9.15E-04,-7.96E-04,-6.93E-04,-6.03E-04,-5.25E-04,-4.57E-04,-3.98E-04,-3.47E-04,-3.02E-04,-2.63E-04,-2.29E-04,-1.99E-04,-1.73E-04,-1.51E-04,-1.31E-04,-1.14E-04,-9.95E-05,-8.66E-05,-7.54E-05,-6.57E-05,-5.72E-05,-4.98E-05,-4.33E-05,-3.77E-05,-3.28E-05,-2.86E-05,-2.49E-05,-2.17E-05,-1.89E-05,-1.64E-05,-1.43E-05,-1.24E-05,-1.08E-05,-9.43E-06,-8.21E-06,-7.15E-06,-6.22E-06,-5.42E-06,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,Tundra_MissouriR,-0.00697344,-0.0123866,-0.017099,-0.0212014,-0.0247727,-0.0278817,-0.0242725,-0.0211304,-0.0183951,-0.0160139,-0.0139409,-0.0121362,-0.0105652,-0.00919755,-0.00800693,-0.00697044,-0.00606812,-0.0052826,-0.00459877,-0.00400346,-0.00348522,-0.00303406,-0.0026413,-0.00229939,-0.00200173,-0.00174261,-0.00151703,-0.00132065,-0.00114969,-0.00100087,-8.71E-04,-7.59E-04,-6.60E-04,-5.75E-04,-5.00E-04,-4.36E-04,-3.79E-04,-3.30E-04,-2.87E-04,-2.50E-04,-2.18E-04,-1.90E-04,-1.65E-04,-1.44E-04,-1.25E-04,-1.09E-04,-9.48E-05,-8.25E-05,-7.19E-05,-6.26E-05,-5.45E-05,-4.74E-05,-4.13E-05,-3.59E-05,-3.13E-05,-2.72E-05,-2.37E-05,-2.06E-05,-1.80E-05,-1.56E-05,-1.36E-05,-1.19E-05,-1.03E-05,-8.98E-06,-7.82E-06,-6.81E-06,-5.93E-06,-5.16E-06,-4.49E-06,-3.91E-06,-3.40E-06,-2.96E-06,-2.58E-06,-2.25E-06,-1.95E-06,-1.70E-06,-1.48E-06,-1.29E-06,-1.12E-06,-9.77E-07,-8.51E-07,-7.41E-07,-6.45E-07,-5.61E-07,-4.89E-07,-4.25E-07,-3.70E-07,-3.22E-07,-2.81E-07,-2.44E-07,-2.13E-07,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,UnmanagedForest_MissouriR,-1.17187,-1.02017,-0.888114,-0.773148,-0.673064,-0.585937,-0.510087,-0.444057,-0.386574,-0.336532,-0.292968,-0.255044,-0.222028,-0.193287,-0.168266,-0.146484,-0.127522,-0.111014,-0.0966435,-0.084133,-0.0732421,-0.0637609,-0.0555071,-0.0483217,-0.0420665,-0.036621,-0.0318805,-0.0277536,-0.0241609,-0.0210333,-0.0183105,-0.0159402,-0.0138768,-0.0120804,-0.0105166,-0.00915526,-0.00797012,-0.00693839,-0.00604022,-0.00525832,-0.00457763,-0.00398506,-0.00346919,-0.00302011,-0.00262916,-0.00228881,-0.00199253,-0.0017346,-0.00151005,-0.00131458,-0.00114441,-9.96E-04,-8.67E-04,-7.55E-04,-6.57E-04,-5.72E-04,-4.98E-04,-4.34E-04,-3.78E-04,-3.29E-04,-2.86E-04,-2.49E-04,-2.17E-04,-1.89E-04,-1.64E-04,-1.43E-04,-1.25E-04,-1.08E-04,-9.44E-05,-8.22E-05,-7.15E-05,-6.23E-05,-5.42E-05,-4.72E-05,-4.11E-05,-3.58E-05,-3.11E-05,-2.71E-05,-2.36E-05,-2.05E-05,-1.79E-05,-1.56E-05,-1.36E-05,-1.18E-05,-1.03E-05,-8.94E-06,-7.78E-06,-6.78E-06,-5.90E-06,-5.14E-06,-4.47E-06,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,UnmanagedPasture_MissouriR,-8.59929,-8.1028,-7.67058,-7.29432,-6.96676,-6.6816,-4.62369,-2.83218,-1.27257,0.0851394,1.2671,2.1193,2.86119,3.50704,4.06928,4.55874,4.85901,5.1204,5.34796,5.54606,5.71851,5.96145,6.17294,6.35706,6.51734,6.65687,6.54701,6.45137,6.36811,6.29563,6.23253,6.0879,5.96198,5.85236,5.75694,5.67387,5.44529,5.2463,5.07307,4.92226,4.79098,4.91541,5.02374,5.11804,5.20014,5.27161,5.2504,5.23194,5.21588,5.20189,5.18971,4.5179,3.93306,3.42393,2.9807,2.59485,2.25895,1.96653,1.71196,1.49035,1.29743,1.12948,0.983266,0.855982,0.745176,0.648713,0.564738,0.491633,0.427991,0.372588,0.324357,0.282369,0.245816,0.213996,0.186294,0.162178,0.141184,0.122908,0.106998,0.093147,0.0810892,0.0705922,0.0614541,0.0534989,0.0465735,0.0405446,0.0352961,0.0307271,0.0267495,0.0232867,0.0202723,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,UrbanLand_MissouriR,-0.277343,-0.279064,-0.280562,-0.281867,-0.283003,-0.283991,-0.247229,-0.215225,-0.187364,-0.16311,-0.141996,-0.123614,-0.107613,-0.0936822,-0.0815551,-0.0709978,-0.0618072,-0.0538063,-0.0468411,-0.0407775,-0.0354989,-0.0309036,-0.0269031,-0.0234206,-0.0203888,-0.0177495,-0.0154518,-0.0134516,-0.0117103,-0.0101944,-0.00887473,-0.0077259,-0.00672579,-0.00585514,-0.00509719,-0.00443736,-0.00386295,-0.00336289,-0.00292757,-0.0025486,-0.00221868,-0.00193148,-0.00168145,-0.00146378,-0.0012743,-0.00110934,-9.66E-04,-8.41E-04,-7.32E-04,-6.37E-04,-5.55E-04,-4.83E-04,-4.20E-04,-3.66E-04,-3.19E-04,-2.77E-04,-2.41E-04,-2.10E-04,-1.83E-04,-1.59E-04,-1.39E-04,-1.21E-04,-1.05E-04,-9.15E-05,-7.96E-05,-6.93E-05,-6.04E-05,-5.25E-05,-4.57E-05,-3.98E-05,-3.47E-05,-3.02E-05,-2.63E-05,-2.29E-05,-1.99E-05,-1.73E-05,-1.51E-05,-1.31E-05,-1.14E-05,-9.96E-06,-8.67E-06,-7.54E-06,-6.57E-06,-5.72E-06,-4.98E-06,-4.33E-06,-3.77E-06,-3.28E-06,-2.86E-06,-2.49E-06,-2.17E-06,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,Wheat_MissouriR_IRR_hi,0.0342105,0.0375989,0.0405488,0.0431167,0.0453523,0.0472985,0.0465776,0.0459501,0.0454038,0.0449282,0.0445142,0.0426095,0.0409514,0.039508,0.0382513,0.0371574,0.0359051,0.0348149,0.0338658,0.0330395,0.0323203,0.0272322,0.0228028,0.0189468,0.0155899,0.0126676,0.011073,0.00968486,0.00847639,0.00742435,0.0065085,0.00643331,0.00636786,0.00631087,0.00626127,0.00621808,0.00639319,0.00654564,0.00667834,0.00679387,0.00689445,0.00375146,0.00101533,-0.00136661,-0.00344021,-0.00524539,-0.00661966,-0.00781604,-0.00885755,-0.00976423,-0.0105535,-0.00918739,-0.00799809,-0.00696274,-0.00606142,-0.00527677,-0.0045937,-0.00399905,-0.00348137,-0.00303071,-0.00263839,-0.00229685,-0.00199952,-0.00174069,-0.00151535,-0.00131919,-0.00114842,-1.00E-03,-8.70E-04,-7.58E-04,-6.60E-04,-5.74E-04,-5.00E-04,-4.35E-04,-3.79E-04,-3.30E-04,-2.87E-04,-2.50E-04,-2.18E-04,-1.89E-04,-1.65E-04,-1.44E-04,-1.25E-04,-1.09E-04,-9.47E-05,-8.24E-05,-7.18E-05,-6.25E-05,-5.44E-05,-4.74E-05,-4.12E-05,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,Wheat_MissouriR_IRR_lo,0.0342105,0.0375989,0.0405488,0.0431167,0.0453523,0.0472985,0.0417213,0.0368662,0.0326395,0.0289599,0.0257567,0.0235957,0.0217143,0.0200765,0.0186508,0.0174096,0.0168841,0.0164266,0.0160283,0.0156817,0.0153798,0.0129751,0.0108817,0.00905934,0.00747283,0.0060917,0.0055872,0.00514801,0.00476566,0.00443282,0.00414306,0.00368142,0.00327955,0.00292969,0.00262513,0.00235999,0.0027207,0.00303471,0.00330808,0.00354606,0.00375323,0.00216346,7.79E-04,-4.25E-04,-0.00147419,-0.00238727,-0.00254836,-0.0026886,-0.00281069,-0.00291697,-0.00300949,-0.00261992,-0.00228077,-0.00198553,-0.0017285,-0.00150475,-0.00130996,-0.00114038,-9.93E-04,-8.64E-04,-7.52E-04,-6.55E-04,-5.70E-04,-4.96E-04,-4.32E-04,-3.76E-04,-3.27E-04,-2.85E-04,-2.48E-04,-2.16E-04,-1.88E-04,-1.64E-04,-1.43E-04,-1.24E-04,-1.08E-04,-9.40E-05,-8.19E-05,-7.13E-05,-6.20E-05,-5.40E-05,-4.70E-05,-4.09E-05,-3.56E-05,-3.10E-05,-2.70E-05,-2.35E-05,-2.05E-05,-1.78E-05,-1.55E-05,-1.35E-05,-1.18E-05,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,Wheat_MissouriR_RFD_hi,1.65263,1.81632,1.95882,2.08287,2.19087,2.28488,1.86017,1.49043,1.16856,0.888352,0.644417,0.398202,0.183858,-0.00273841,-0.16518,-0.306594,-0.408626,-0.49745,-0.574776,-0.642093,-0.700695,-0.827601,-0.93808,-1.03426,-1.11798,-1.19087,-1.18407,-1.17814,-1.17299,-1.1685,-1.16459,-1.10746,-1.05773,-1.01443,-0.976741,-0.943929,-0.899333,-0.860511,-0.826714,-0.797292,-0.771678,-0.837351,-0.894523,-0.944294,-0.987622,-1.02534,-1.0491,-1.06979,-1.0878,-1.10348,-1.11713,-0.972518,-0.846627,-0.737031,-0.641623,-0.558565,-0.486259,-0.423313,-0.368516,-0.320811,-0.279283,-0.24313,-0.211657,-0.184258,-0.160406,-0.139641,-0.121565,-0.105828,-0.0921289,-0.0802029,-0.0698206,-0.0607824,-0.0529142,-0.0460644,-0.0401014,-0.0349103,-0.0303912,-0.0264571,-0.0230322,-0.0200507,-0.0174552,-0.0151956,-0.0132285,-0.0115161,-0.0100254,-0.00872758,-0.0075978,-0.00661427,-0.00575806,-0.00501268,-0.00436379,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,Wheat_MissouriR_RFD_lo,1.65263,1.81632,1.95882,2.08287,2.19087,2.28488,1.90671,1.5775,1.2909,1.04141,0.824205,0.675821,0.546646,0.434192,0.336296,0.251072,0.216658,0.186699,0.160618,0.137914,0.118148,0.06512,0.0189564,-0.0212314,-0.0562169,-0.0866735,-0.0938359,-0.100071,-0.105499,-0.110225,-0.114338,-0.132,-0.147375,-0.16076,-0.172412,-0.182556,-0.156869,-0.134507,-0.11504,-0.0980924,-0.0833391,-0.119052,-0.150143,-0.177208,-0.20077,-0.221282,-0.202662,-0.186452,-0.172341,-0.160056,-0.149362,-0.130027,-0.113195,-0.0985419,-0.0857857,-0.0746808,-0.0650134,-0.0565974,-0.0492709,-0.0428928,-0.0373404,-0.0325067,-0.0282987,-0.0246355,-0.0214464,-0.0186702,-0.0162533,-0.0141494,-0.0123177,-0.0107232,-0.00933509,-0.00812667,-0.00707468,-0.00615887,-0.0053616,-0.00466755,-0.00406334,-0.00353734,-0.00307943,-0.0026808,-0.00233377,-0.00203167,-0.00176867,-0.00153972,-0.0013404,-0.00116689,-0.00101583,-8.84E-04,-7.70E-04,-6.70E-04,-5.83E-04,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,biomassGrass_MissouriR_IRR_hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,biomassGrass_MissouriR_IRR_lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,biomassGrass_MissouriR_RFD_hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,biomassGrass_MissouriR_RFD_lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,biomassTree_MissouriR_IRR_hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,biomassTree_MissouriR_IRR_lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,biomassTree_MissouriR_RFD_hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
SG20,"CORN1BG,date=2025-13-2T07:20:41-08:00",USA,biomassTree_MissouriR_RFD_lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
SG20,"SOY1BG,date=2025-13-2T07:20:49-08:00",USA,Corn_MissouriR_IRR_hi,-1.04463,-0.952045,-0.871443,-0.801275,-0.74019,-0.687012,-0.6665,-0.648643,-0.633098,-0.619565,-0.607783,-0.555919,-0.510769,-0.471463,-0.437245,-0.407457,-0.362924,-0.324156,-0.290407,-0.261026,-0.235449,-0.247697,-0.258359,-0.267641,-0.275721,-0.282755,-0.268204,-0.255537,-0.244509,-0.234909,-0.226551,-0.218259,-0.21104,-0.204755,-0.199284,-0.194521,-0.184125,-0.175074,-0.167195,-0.160335,-0.154364,-0.193156,-0.226926,-0.256324,-0.281917,-0.304197,-0.315194,-0.324768,-0.333102,-0.340357,-0.346673,-0.301796,-0.262729,-0.228719,-0.199111,-0.173337,-0.150898,-0.131365,-0.114359,-0.0995557,-0.0866683,-0.0754491,-0.0656823,-0.0571797,-0.0497779,-0.0433341,-0.0377246,-0.0328411,-0.0285899,-0.0248889,-0.0216671,-0.0188623,-0.0164206,-0.0142949,-0.0124445,-0.0108335,-0.00943114,-0.00821028,-0.00714747,-0.00622223,-0.00541677,-0.00471557,-0.00410514,-0.00357373,-0.00311112,-0.00270838,-0.00235778,-0.00205257,-0.00178687,-0.00155556,-0.00135419,MtC/yr
