Series,scenario,region,LandLeaf,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,Units
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,Soybean_MissouriR_RFD_lo,-1.96424,-1.99619,-2.024,-2.04821,-2.06929,-2.08764,-1.96057,-1.84994,-1.75364,-1.6698,-1.59682,-1.50917,-1.43288,-1.36645,-1.30863,-1.25829,-1.18263,-1.11676,-1.05942,-1.0095,-0.966044,-0.919138,-0.878303,-0.842755,-0.811808,-0.784868,-0.745888,-0.711954,-0.682413,-0.656695,-0.634307,-0.6031,-0.575932,-0.552281,-0.531692,-0.513768,-0.473682,-0.438785,-0.408405,-0.381958,-0.358935,-0.34205,-0.32735,-0.314553,-0.303413,-0.293715,-0.259765,-0.230209,-0.204479,-0.182081,-0.162581,-0.141535,-0.123213,-0.107264,-0.0933784,-0.0812906,-0.0707676,-0.0616067,-0.0536318,-0.0466892,-0.0406453,-0.0353838,-0.0308034,-0.0268159,-0.0233446,-0.0203226,-0.0176919,-0.0154017,-0.0134079,-0.0116723,-0.0101613,-0.00884595,-0.00770084,-0.00670397,-0.00583615,-0.00508066,-0.00442297,-0.00385042,-0.00335199,-0.00291807,-0.00254033,-0.00221149,-0.00192521,-0.00167599,-0.00145904,-0.00127017,-0.00110574,-9.63E-04,-8.38E-04,-7.30E-04,-6.35E-04,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,SugarCrop_MissouriR_IRR_hi,0.0158619,0.0135061,0.0114554,0.00967003,0.00811582,0.0067628,0.00698829,0.00718458,0.00735547,0.00750423,0.00763374,0.00793391,0.00819523,0.00842272,0.00862076,0.00879316,0.00910403,0.00937465,0.00961024,0.00981533,0.00999388,0.00548242,0.00155496,-0.00186409,-0.00484054,-0.00743169,-0.0101442,-0.0125055,-0.0145612,-0.0163507,-0.0179086,-0.0193925,-0.0206842,-0.0218087,-0.0227877,-0.0236399,-0.0243658,-0.0249977,-0.0255478,-0.0260268,-0.0264437,-0.024531,-0.022866,-0.0214165,-0.0201546,-0.0190561,-0.0179264,-0.0169429,-0.0160867,-0.0153414,-0.0146925,-0.0127906,-0.0111348,-0.00969344,-0.00843863,-0.00734625,-0.00639529,-0.00556742,-0.00484672,-0.00421932,-0.00367313,-0.00319764,-0.00278371,-0.00242336,-0.00210966,-0.00183656,-0.00159882,-0.00139185,-0.00121168,-0.00105483,-9.18E-04,-7.99E-04,-6.96E-04,-6.06E-04,-5.27E-04,-4.59E-04,-4.00E-04,-3.48E-04,-3.03E-04,-2.64E-04,-2.30E-04,-2.00E-04,-1.74E-04,-1.51E-04,-1.32E-04,-1.15E-04,-9.99E-05,-8.70E-05,-7.57E-05,-6.59E-05,-5.74E-05,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,SugarCrop_MissouriR_IRR_lo,0.0158619,0.0135061,0.0114554,0.00967003,0.00811582,0.0067628,0.00671215,0.00666805,0.00662966,0.00659624,0.00656715,0.00681637,0.00703333,0.00722221,0.00738664,0.00752978,0.00771484,0.00787595,0.00801621,0.00813831,0.0082446,0.00437172,0.00100018,-0.00193491,-0.00449006,-0.00671444,-0.00750836,-0.0081995,-0.00880117,-0.00932496,-0.00978095,-0.0101515,-0.0104741,-0.010755,-0.0109995,-0.0112123,-0.0113029,-0.0113817,-0.0114503,-0.01151,-0.011562,-0.0103897,-0.0093692,-0.0084808,-0.00770741,-0.00703413,-0.00636984,-0.00579155,-0.00528812,-0.00484985,-0.00446832,-0.0038899,-0.00338636,-0.00294799,-0.00256638,-0.00223416,-0.00194495,-0.00169318,-0.001474,-0.00128319,-0.00111708,-9.72E-04,-8.47E-04,-7.37E-04,-6.42E-04,-5.59E-04,-4.86E-04,-4.23E-04,-3.68E-04,-3.21E-04,-2.79E-04,-2.43E-04,-2.12E-04,-1.84E-04,-1.60E-04,-1.40E-04,-1.22E-04,-1.06E-04,-9.21E-05,-8.02E-05,-6.98E-05,-6.08E-05,-5.29E-05,-4.61E-05,-4.01E-05,-3.49E-05,-3.04E-05,-2.65E-05,-2.30E-05,-2.00E-05,-1.75E-05,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,SugarCrop_MissouriR_RFD_hi,0.00481401,0.00409904,0.00347662,0.00293478,0.00246307,0.00205243,0.00211318,0.00216606,0.0022121,0.00225218,0.00228707,0.00237285,0.00244753,0.00251254,0.00256913,0.00261839,0.00271032,0.00279035,0.00286002,0.00292067,0.00297347,0.00160374,4.11E-04,-6.27E-04,-0.00153042,-0.00231713,-0.00314004,-0.00385642,-0.00448007,-0.00502299,-0.00549562,-0.00594554,-0.00633721,-0.00667818,-0.00697501,-0.00723342,-0.00745328,-0.00764468,-0.00781131,-0.00795637,-0.00808264,-0.00750508,-0.00700229,-0.00656458,-0.00618353,-0.00585181,-0.00551421,-0.0052203,-0.00496445,-0.00474171,-0.00454781,-0.0039591,-0.0034466,-0.00300044,-0.00261203,-0.0022739,-0.00197955,-0.0017233,-0.00150022,-0.00130602,-0.00113695,-9.90E-04,-8.62E-04,-7.50E-04,-6.53E-04,-5.68E-04,-4.95E-04,-4.31E-04,-3.75E-04,-3.27E-04,-2.84E-04,-2.47E-04,-2.15E-04,-1.88E-04,-1.63E-04,-1.42E-04,-1.24E-04,-1.08E-04,-9.38E-05,-8.16E-05,-7.11E-05,-6.19E-05,-5.39E-05,-4.69E-05,-4.08E-05,-3.55E-05,-3.09E-05,-2.69E-05,-2.34E-05,-2.04E-05,-1.78E-05,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,SugarCrop_MissouriR_RFD_lo,0.00481401,0.00409904,0.00347662,0.00293478,0.00246307,0.00205243,0.00203505,0.00201992,0.00200676,0.00199529,0.00198531,0.00205927,0.00212366,0.00217971,0.0022285,0.00227098,0.00232623,0.00237433,0.0024162,0.00245265,0.00248439,0.0013109,2.89E-04,-6.00E-04,-0.00137423,-0.00204823,-0.00228851,-0.0024977,-0.0026798,-0.00283833,-0.00297634,-0.00308805,-0.0031853,-0.00326997,-0.00334367,-0.00340783,-0.00343466,-0.00345802,-0.00347835,-0.00349605,-0.00351146,-0.00315638,-0.00284726,-0.00257816,-0.0023439,-0.00213996,-0.00193915,-0.00176434,-0.00161216,-0.00147967,-0.00136434,-0.00118773,-0.00103398,-9.00E-04,-7.84E-04,-6.82E-04,-5.94E-04,-5.17E-04,-4.50E-04,-3.92E-04,-3.41E-04,-2.97E-04,-2.58E-04,-2.25E-04,-1.96E-04,-1.71E-04,-1.48E-04,-1.29E-04,-1.13E-04,-9.80E-05,-8.53E-05,-7.42E-05,-6.46E-05,-5.63E-05,-4.90E-05,-4.26E-05,-3.71E-05,-3.23E-05,-2.81E-05,-2.45E-05,-2.13E-05,-1.86E-05,-1.62E-05,-1.41E-05,-1.22E-05,-1.07E-05,-9.28E-06,-8.08E-06,-7.03E-06,-6.12E-06,-5.33E-06,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,Tundra_MissouriR,-0.00697344,-0.0123866,-0.017099,-0.0212014,-0.0247727,-0.0278817,-0.0242725,-0.0211304,-0.0183951,-0.0160139,-0.0139409,-0.0121362,-0.0105652,-0.00919755,-0.00800693,-0.00697044,-0.00606812,-0.0052826,-0.00459877,-0.00400346,-0.00348522,-0.00303406,-0.0026413,-0.00229939,-0.00200173,-0.00174261,-0.00151703,-0.00132065,-0.00114969,-0.00100087,-8.71E-04,-7.59E-04,-6.60E-04,-5.75E-04,-5.00E-04,-4.36E-04,-3.79E-04,-3.30E-04,-2.87E-04,-2.50E-04,-2.18E-04,-1.90E-04,-1.65E-04,-1.44E-04,-1.25E-04,-1.09E-04,-9.48E-05,-8.25E-05,-7.19E-05,-6.26E-05,-5.45E-05,-4.74E-05,-4.13E-05,-3.59E-05,-3.13E-05,-2.72E-05,-2.37E-05,-2.06E-05,-1.80E-05,-1.56E-05,-1.36E-05,-1.19E-05,-1.03E-05,-8.98E-06,-7.82E-06,-6.81E-06,-5.93E-06,-5.16E-06,-4.49E-06,-3.91E-06,-3.40E-06,-2.96E-06,-2.58E-06,-2.25E-06,-1.95E-06,-1.70E-06,-1.48E-06,-1.29E-06,-1.12E-06,-9.77E-07,-8.51E-07,-7.41E-07,-6.45E-07,-5.61E-07,-4.89E-07,-4.25E-07,-3.70E-07,-3.22E-07,-2.81E-07,-2.44E-07,-2.13E-07,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,UnmanagedForest_MissouriR,-1.24219,-1.08139,-0.941401,-0.819537,-0.713448,-0.621093,-0.540693,-0.4707,-0.409768,-0.356724,-0.310546,-0.270346,-0.23535,-0.204884,-0.178362,-0.155273,-0.135173,-0.117675,-0.102442,-0.089181,-0.0776366,-0.0675866,-0.0588375,-0.051221,-0.0445905,-0.0388183,-0.0337933,-0.0294188,-0.0256105,-0.0222953,-0.0194091,-0.0168966,-0.0147094,-0.0128053,-0.0111476,-0.00970457,-0.00844832,-0.00735469,-0.00640263,-0.00557381,-0.00485229,-0.00422416,-0.00367735,-0.00320132,-0.00278691,-0.00242614,-0.00211208,-0.00183867,-0.00160066,-0.00139345,-0.00121307,-0.00105604,-9.19E-04,-8.00E-04,-6.97E-04,-6.07E-04,-5.28E-04,-4.60E-04,-4.00E-04,-3.48E-04,-3.03E-04,-2.64E-04,-2.30E-04,-2.00E-04,-1.74E-04,-1.52E-04,-1.32E-04,-1.15E-04,-1.00E-04,-8.71E-05,-7.58E-05,-6.60E-05,-5.75E-05,-5.00E-05,-4.35E-05,-3.79E-05,-3.30E-05,-2.87E-05,-2.50E-05,-2.18E-05,-1.90E-05,-1.65E-05,-1.44E-05,-1.25E-05,-1.09E-05,-9.48E-06,-8.25E-06,-7.18E-06,-6.25E-06,-5.44E-06,-4.74E-06,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,UnmanagedPasture_MissouriR,-8.79038,-8.28286,-7.84104,-7.45641,-7.12158,-6.83008,-4.72644,-2.89512,-1.30085,0.0870314,1.29526,2.1664,2.92477,3.58497,4.15971,4.66005,4.96698,5.23419,5.4668,5.6693,5.84559,6.09393,6.31012,6.49832,6.66217,6.8048,6.6925,6.59473,6.50963,6.43554,6.37104,6.22318,6.09447,5.98242,5.88487,5.79995,5.56629,5.36288,5.1858,5.03165,4.89745,5.02464,5.13538,5.23178,5.3157,5.38876,5.36708,5.34821,5.33178,5.31748,5.30503,4.6183,4.02046,3.50002,3.04694,2.65252,2.30915,2.01023,1.75001,1.52347,1.32626,1.15458,1.00512,0.875004,0.761735,0.663129,0.577288,0.502558,0.437502,0.380868,0.331565,0.288644,0.251279,0.218751,0.190434,0.165782,0.144322,0.125639,0.109376,0.0952169,0.0828912,0.0721609,0.0628197,0.0546878,0.0476085,0.0414456,0.0360805,0.0314099,0.0273439,0.0238042,0.0207228,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,UrbanLand_MissouriR,-0.429881,-0.432549,-0.434872,-0.436894,-0.438654,-0.440187,-0.383205,-0.333599,-0.290415,-0.252821,-0.220093,-0.191602,-0.1668,-0.145207,-0.12641,-0.110047,-0.0958012,-0.0833998,-0.0726037,-0.0632052,-0.0550233,-0.0479006,-0.0416999,-0.0363019,-0.0316026,-0.0275117,-0.0239503,-0.0208499,-0.0181509,-0.0158013,-0.0137558,-0.0119751,-0.010425,-0.00907546,-0.00790065,-0.00687792,-0.00598757,-0.00521248,-0.00453773,-0.00395032,-0.00343896,-0.00299379,-0.00260624,-0.00226887,-0.00197516,-0.00171948,-0.00149689,-0.00130312,-0.00113443,-9.88E-04,-8.60E-04,-7.48E-04,-6.52E-04,-5.67E-04,-4.94E-04,-4.30E-04,-3.74E-04,-3.26E-04,-2.84E-04,-2.47E-04,-2.15E-04,-1.87E-04,-1.63E-04,-1.42E-04,-1.23E-04,-1.07E-04,-9.36E-05,-8.14E-05,-7.09E-05,-6.17E-05,-5.37E-05,-4.68E-05,-4.07E-05,-3.55E-05,-3.09E-05,-2.69E-05,-2.34E-05,-2.04E-05,-1.77E-05,-1.54E-05,-1.34E-05,-1.17E-05,-1.02E-05,-8.86E-06,-7.72E-06,-6.72E-06,-5.85E-06,-5.09E-06,-4.43E-06,-3.86E-06,-3.36E-06,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,Wheat_MissouriR_IRR_hi,0.0336674,0.0370021,0.0399051,0.0424324,0.0446324,0.0465477,0.0458383,0.0452207,0.0446831,0.0442151,0.0438076,0.0419332,0.0403014,0.0388808,0.0376442,0.0365676,0.0353352,0.0342622,0.0333282,0.0325151,0.0318073,0.0268,0.0224409,0.0186461,0.0153425,0.0124665,0.0108973,0.00953113,0.00834184,0.0073065,0.00640519,0.0063312,0.00626678,0.0062107,0.00616188,0.00611938,0.00629171,0.00644174,0.00657234,0.00668604,0.00678501,0.00369191,9.99E-04,-0.00134492,-0.00338561,-0.00516213,-0.00651459,-0.00769197,-0.00871695,-0.00960924,-0.010386,-0.00904156,-0.00787114,-0.00685222,-0.00596521,-0.00519301,-0.00452078,-0.00393557,-0.00342611,-0.0029826,-0.00259651,-0.00226039,-0.00196778,-0.00171306,-0.0014913,-0.00129825,-0.0011302,-9.84E-04,-8.57E-04,-7.46E-04,-6.49E-04,-5.65E-04,-4.92E-04,-4.28E-04,-3.73E-04,-3.25E-04,-2.83E-04,-2.46E-04,-2.14E-04,-1.86E-04,-1.62E-04,-1.41E-04,-1.23E-04,-1.07E-04,-9.32E-05,-8.11E-05,-7.06E-05,-6.15E-05,-5.35E-05,-4.66E-05,-4.06E-05,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,Wheat_MissouriR_IRR_lo,0.0336674,0.0370021,0.0399051,0.0424324,0.0446324,0.0465477,0.0410591,0.036281,0.0321214,0.0285003,0.0253479,0.0232211,0.0213697,0.0197579,0.0183547,0.0171332,0.0166161,0.0161659,0.0157739,0.0154327,0.0151357,0.0127692,0.010709,0.00891554,0.00735422,0.00599501,0.00549852,0.00506629,0.00469002,0.00436246,0.00407729,0.00362299,0.00322749,0.00288319,0.00258346,0.00232253,0.00267751,0.00298654,0.00325557,0.00348977,0.00369366,0.00212912,7.67E-04,-4.19E-04,-0.00145079,-0.00234938,-0.00250791,-0.00264593,-0.00276607,-0.00287067,-0.00296172,-0.00257833,-0.00224457,-0.00195401,-0.00170106,-0.00148086,-0.00128917,-0.00112228,-9.77E-04,-8.51E-04,-7.40E-04,-6.45E-04,-5.61E-04,-4.89E-04,-4.25E-04,-3.70E-04,-3.22E-04,-2.81E-04,-2.44E-04,-2.13E-04,-1.85E-04,-1.61E-04,-1.40E-04,-1.22E-04,-1.06E-04,-9.26E-05,-8.06E-05,-7.01E-05,-6.11E-05,-5.32E-05,-4.63E-05,-4.03E-05,-3.51E-05,-3.05E-05,-2.66E-05,-2.31E-05,-2.01E-05,-1.75E-05,-1.53E-05,-1.33E-05,-1.16E-05,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,Wheat_MissouriR_RFD_hi,1.6264,1.78749,1.92773,2.04981,2.15609,2.24861,1.83064,1.46677,1.15001,0.874251,0.634188,0.391881,0.18094,-0.00269494,-0.162558,-0.301727,-0.40214,-0.489554,-0.565653,-0.631901,-0.689573,-0.814465,-0.92319,-1.01784,-1.10024,-1.17197,-1.16527,-1.15944,-1.15437,-1.14995,-1.1461,-1.08988,-1.04094,-0.998329,-0.961237,-0.928946,-0.885058,-0.846852,-0.813591,-0.784636,-0.75943,-0.82406,-0.880324,-0.929305,-0.971945,-1.00907,-1.03245,-1.05281,-1.07054,-1.08597,-1.0994,-0.957082,-0.833188,-0.725332,-0.631438,-0.549699,-0.478541,-0.416594,-0.362666,-0.315719,-0.27485,-0.23927,-0.208297,-0.181333,-0.15786,-0.137425,-0.119635,-0.104148,-0.0906665,-0.0789298,-0.0687124,-0.0598176,-0.0520742,-0.0453333,-0.0394649,-0.0343562,-0.0299088,-0.0260371,-0.0226666,-0.0197325,-0.0171781,-0.0149544,-0.0130186,-0.0113333,-0.00986623,-0.00858905,-0.0074772,-0.00650928,-0.00566666,-0.00493311,-0.00429452,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,Wheat_MissouriR_RFD_lo,1.6264,1.78749,1.92773,2.04981,2.15609,2.24861,1.87645,1.55246,1.27041,1.02487,0.811122,0.665094,0.537969,0.4273,0.330958,0.247086,0.213219,0.183735,0.158069,0.135724,0.116273,0.0640863,0.0186555,-0.0208944,-0.0553245,-0.0852977,-0.0923464,-0.0984827,-0.103825,-0.108475,-0.112523,-0.129904,-0.145036,-0.158208,-0.169675,-0.179658,-0.154379,-0.132372,-0.113214,-0.0965354,-0.0820162,-0.117163,-0.14776,-0.174396,-0.197584,-0.21777,-0.199445,-0.183493,-0.169605,-0.157515,-0.146991,-0.127963,-0.111398,-0.0969777,-0.084424,-0.0734953,-0.0639814,-0.0556991,-0.0484888,-0.042212,-0.0367477,-0.0319907,-0.0278495,-0.0242444,-0.021106,-0.0183738,-0.0159954,-0.0139248,-0.0121222,-0.010553,-0.00918692,-0.00799768,-0.00696238,-0.00606111,-0.0052765,-0.00459346,-0.00399884,-0.00348119,-0.00303055,-0.00263825,-0.00229673,-0.00199942,-0.0017406,-0.00151528,-0.00131912,-0.00114836,-1.00E-03,-8.70E-04,-7.58E-04,-6.60E-04,-5.74E-04,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,biomassGrass_MissouriR_IRR_hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,biomassGrass_MissouriR_IRR_lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,biomassGrass_MissouriR_RFD_hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,biomassGrass_MissouriR_RFD_lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,biomassTree_MissouriR_IRR_hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,biomassTree_MissouriR_IRR_lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,biomassTree_MissouriR_RFD_hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
HWSD,"CORN1BG,date=2025-13-2T02:49:09-08:00",USA,biomassTree_MissouriR_RFD_lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
HWSD,"SOY1BG,date=2025-13-2T02:49:17-08:00",USA,Corn_MissouriR_IRR_hi,-1.02805,-0.936934,-0.857611,-0.788556,-0.728441,-0.676108,-0.655921,-0.638347,-0.623049,-0.60973,-0.598136,-0.547095,-0.502661,-0.463979,-0.430305,-0.400989,-0.357164,-0.319011,-0.285797,-0.256883,-0.231712,-0.243765,-0.254258,-0.263392,-0.271345,-0.278267,-0.263947,-0.251481,-0.240628,-0.23118,-0.222955,-0.214794,-0.20769,-0.201505,-0.196121,-0.191434,-0.181202,-0.172295,-0.164541,-0.15779,-0.151914,-0.19009,-0.223324,-0.252256,-0.277442,-0.299369,-0.310191,-0.319613,-0.327814,-0.334955,-0.34117,-0.297006,-0.258559,-0.225088,-0.195951,-0.170585,-0.148503,-0.129279,-0.112544,-0.0979755,-0.0852926,-0.0742515,-0.0646397,-0.0562721,-0.0489877,-0.0426463,-0.0371258,-0.0323198,-0.0281361,-0.0244939,-0.0213231,-0.0185629,-0.0161599,-0.014068,-0.0122469,-0.0106616,-0.00928144,-0.00807996,-0.00703402,-0.00612347,-0.00533079,-0.00464072,-0.00403998,-0.00351701,-0.00306173,-0.00266539,-0.00232036,-0.00201999,-0.0017585,-0.00153087,-0.0013327,MtC/yr
HWSD,"SOY1BG,date=2025-13-2T02:49:17-08:00",USA,Corn_MissouriR_IRR_lo,-1.02805,-0.936934,-0.857611,-0.788556,-0.728441,-0.676108,-0.632019,-0.593638,-0.560226,-0.531138,-0.505816,-0.43794,-0.37885,-0.32741,-0.282628,-0.243644,-0.201691,-0.165169,-0.133375,-0.105697,-0.0816013,-0.0740209,-0.0674218,-0.0616769,-0.0566757,-0.0523219,-0.055172,-0.057653,-0.0598129,-0.0616932,-0.0633301,-0.0551029,-0.0479406,-0.0417055,-0.0362775,-0.0315522,-0.0251011,-0.0194851,-0.0145961,-0.01034,-0.00663481,-0.0176555,-0.0272495,-0.0356016,-0.0428725,-0.0492023,-0.0648619,-0.0784944,-0.0903622,-0.100694,-0.109688,-0.0954887,-0.0831278,-0.0723669,-0.0629991,-0.0548439,-0.0477444,-0.0415639,-0.0361835,-0.0314995,-0.0274219,-0.0238722,-0.0207819,-0.0180917,-0.0157498,-0.013711,-0.0119361,-0.010391,-0.00904587,-0.00787488,-0.00685548,-0.00596805,-0.00519549,-0.00452293,-0.00393744,-0.00342774,-0.00298402,-0.00259774,-0.00226147,-0.00196872,-0.00171387,-0.00149201,-0.00129887,-0.00113073,-9.84E-04,-8.57E-04,-7.46E-04,-6.49E-04,-5.65E-04,-4.92E-04,-4.28E-04,MtC/yr
HWSD,"SOY1BG,date=2025-13-2T02:49:17-08:00",USA,Corn_MissouriR_RFD_hi,-2.03437,-1.85406,-1.69709,-1.56044,-1.44148,-1.33792,-1.36748,-1.39321,-1.41561,-1.43511,-1.45208,-1.38691,-1.33017,-1.28077,-1.23777,-1.20034,-1.12014,-1.05032,-0.989533,-0.936618,-0.890553,-0.896082,-0.900895,-0.905085,-0.908732,-0.911908,-0.880545,-0.853242,-0.829473,-0.808781,-0.790768,-0.752579,-0.719333,-0.690392,-0.665196,-0.643263,-0.619263,-0.598371,-0.580183,-0.564349,-0.550565,-0.605444,-0.653219,-0.69481,-0.731016,-0.762536,-0.772716,-0.781578,-0.789293,-0.796009,-0.801856,-0.698056,-0.607693,-0.529028,-0.460545,-0.400928,-0.349028,-0.303847,-0.264514,-0.230273,-0.200464,-0.174514,-0.151923,-0.132257,-0.115136,-0.100232,-0.087257,-0.0759617,-0.0661285,-0.0575682,-0.050116,-0.0436285,-0.0379808,-0.0330642,-0.0287841,-0.025058,-0.0218143,-0.0189904,-0.0165321,-0.014392,-0.012529,-0.0109071,-0.00949521,-0.00826606,-0.00719602,-0.0062645,-0.00545356,-0.0047476,-0.00413303,-0.00359801,-0.00313225,MtC/yr
HWSD,"SOY1BG,date=2025-13-2T02:49:17-08:00",USA,Corn_MissouriR_RFD_lo,-2.03437,-1.85406,-1.69709,-1.56044,-1.44148,-1.33792,-1.26475,-1.20106,-1.14561,-1.09733,-1.05531,-0.926217,-0.813838,-0.716006,-0.630838,-0.556695,-0.494053,-0.439519,-0.392045,-0.350716,-0.314737,-0.283693,-0.256667,-0.23314,-0.212658,-0.194827,-0.172444,-0.152957,-0.135994,-0.121226,-0.10837,-0.117579,-0.125596,-0.132575,-0.138651,-0.14394,-0.122851,-0.104491,-0.0885085,-0.0745947,-0.062482,-0.0756714,-0.0871535,-0.0971492,-0.105851,-0.113426,-0.141803,-0.166505,-0.188011,-0.206732,-0.22303,-0.194159,-0.169025,-0.147145,-0.128097,-0.111515,-0.0970793,-0.0845125,-0.0735724,-0.0640485,-0.0557574,-0.0485397,-0.0422562,-0.0367862,-0.0320242,-0.0278787,-0.0242698,-0.0211281,-0.0183931,-0.0160121,-0.0139394,-0.0121349,-0.0105641,-0.00919655,-0.00800606,-0.00696968,-0.00606746,-0.00528203,-0.00459827,-0.00400303,-0.00348484,-0.00303373,-0.00264101,-0.00229914,-0.00200151,-0.00174242,-0.00151686,-0.00132051,-0.00114957,-0.00100076,-8.71E-04,MtC/yr
